"";"X";"Q1";"Q3";"Q3_graph";"Q5";"Q5_graph";"Q8_graph";"Q8";"Q10";"Q12";"Q14";"Q16";"Q18";"Q20";"court";"imam";"elders";"killed";"wounded";"damaged";"displaced";"edu";"income";"female";"age";"unemployed";"urban_com";"com_exposure";"russ_pop";"lmaltitude";"ldistance_Grozny";"lcom_size";"rayon";"location";"V1RL";"V2RL";"V3RL";"V4RL";"V5RL";"V6RL";"V7RL";"V8RL";"V9RL";"V10RL";"V1S";"V2S";"V3S";"V4S";"V5S";"V6S";"V7S";"V8S";"V9S";"V10S";"V1A";"V2A";"V3A";"V4A";"V5A";"V6A";"V7A";"V8A";"V9A";"V10A";"indexRL";"indexS";"indexA";"age_cohorts";"edufull";"incomefull"
"669";669;2;1;1;3;3;4;4;2;2;1;1;1;1;0;0;0;0;1;2;0;6;3;1;33;0;0;1;2;5,63478960316925;3,2188758248682;9,38320064498062;"groznenskiy";"Starye_Atagi";0;1;0;0;0;0;1;1;1;1;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0,5;0,3;0,1;"midage";6;3
"670";670;1;1;1;2;2;2;2;2;2;1;1;2;1;0;0;0;0;1;2;0;3;4;0;25;0;0;1;2;5,63478960316925;3,2188758248682;9,38320064498062;"groznenskiy";"Starye_Atagi";1;1;0;0;0;0;1;1;0;1;0;0;1;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0,5;0,5;0;"youth";3;4
"671";671;2;1;1;2;2;2;2;1;2;1;1;2;1;0;0;0;0;1;2;0;6;2;0;53;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;1;0;0;1;0;1;1;0;1;1;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0,5;0,5;0;"older";6;2
"672";672;3;2;2;2;2;3;3;2;2;3;4;4;4;0;0;0;0;1;2;1;6;4;1;36;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0,4;0,3;"midage";6;4
"673";673;2;2;2;4;4;2;2;2;2;1;3;2;2;0;0;0;0;1;0;0;6;5;0;29;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;0;0;0;0;0;1;0;0;0;1;1;0;1;1;1;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0,1;0,7;0,1;"youth";6;5
"674";674;1;2;2;2;2;1;1;2;2;2;1;2;2;0;0;0;0;0;0;0;4;4;1;60;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";1;0;0;1;0;0;0;1;0;0;0;1;1;0;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0,3;0,7;0;"older";4;4
"675";675;2;2;2;2;2;2;2;1;2;1;2;1;2;0;0;0;0;0;1;0;5;4;0;36;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;0;0;0;1;0;1;0;1;0;1;1;1;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0,3;0,7;0;"midage";5;4
"676";676;2;2;2;2;2;2;2;2;2;1;2;4;2;0;1;1;0;0;1;NA;6;5;0;23;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;0;0;0;0;0;1;0;0;0;1;1;1;1;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0,1;0,8;0;"youth";6;5
"677";677;1;3;3;2;2;3;3;1;3;4;1;3;3;0;0;0;0;1;1;1;6;3;1;57;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;1;1;0,3;0,1;0,5;"older";6;3
"678";678;2;3;3;3;3;1;1;4;1;1;3;2;3;0;0;0;0;NA;2;0;3;3;1;45;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;0;0;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;1;0;1;0,3;0,2;0,4;"midage";3;3
"679";679;1;3;3;3;3;2;2;2;1;1;1;2;2;0;0;0;0;1;2;0;6;4;1;79;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";1;0;0;0;0;1;1;1;0;0;0;0;0;1;1;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0,4;0,4;0,2;"older";6;4
"680";680;2;4;4;3;3;2;2;2;2;1;2;2;2;0;0;0;0;1;1;0;6;4;0;43;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;0;0;0;0;0;1;0;0;0;1;0;0;1;1;1;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0,1;0,7;0,1;"midage";6;4
"681";681;2;2;2;2;2;2;2;2;2;2;2;2;2;0;1;1;0;0;1;0;3;5;0;42;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;"midage";3;5
"682";682;2;2;2;2;2;2;2;2;2;2;1;2;2;0;0;0;0;0;1;1;1;3;0;47;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;0;0;0;0;0;0;1;0;0;1;1;1;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0,1;0,9;0;"midage";1;3
"683";683;2;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;0;0;1;0;1;3;0;18;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;"youth";1;3
"684";684;2;2;2;2;2;2;2;2;2;2;2;2;2;0;0;1;0;0;1;1;1;4;1;18;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;"youth";1;4
"685";685;2;3;3;3;3;3;3;3;3;3;3;3;3;0;1;0;0;1;0;0;4;2;0;31;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0,1;0,9;"midage";4;2
"686";686;3;3;3;3;3;3;3;3;4;1;1;1;1;1;0;0;0;0;0;0;4;4;0;57;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0,4;0;0,5;"older";4;4
"687";687;2;2;2;1;1;4;5;2;2;1;3;2;2;0;0;0;0;0;1;1;6;1;1;26;0;0;1;0;5,82894561761021;3,71357206670431;7,83636976054512;"urus-martan";"Gekhi-Chu";0;0;1;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0,2;0,6;0,1;"youth";6;1
"688";688;3;4;4;2;2;3;3;1;3;1;1;2;3;0;0;0;0;0;2;1;6;4;0;59;0;0;1;0;5,82894561761021;3,71357206670431;7,83636976054512;"urus-martan";"Gekhi-Chu";0;0;0;0;1;0;1;1;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;1;0;1;0;0;0;1;0,3;0,2;0,4;"older";6;4
"689";689;4;4;4;4;4;1;1;3;3;4;4;1;4;1;0;1;0;0;NA;1;3;4;0;48;0;0;1;0;5,82894561761021;3,71357206670431;7,83636976054512;"urus-martan";"Gekhi-Chu";0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0,2;0;0,2;"midage";3;4
"690";690;2;2;2;3;3;4;5;1;2;1;3;1;4;0;0;0;0;0;2;1;4;2;1;55;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;0;0;0;1;0;1;0;1;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0,3;0,3;0,2;"older";4;2
"691";691;1;3;3;3;3;3;3;2;3;1;1;2;3;0;0;1;0;0;1;1;6;5;0;32;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";1;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1;1;1;0;1;0;0;0;1;0,3;0,2;0,5;"midage";6;5
"692";692;2;5;4;2;2;3;3;4;3;1;4;4;3;0;0;0;0;0;2;0;3;3;0;28;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0,1;0,2;0,3;"youth";3;3
"693";693;3;5;4;3;3;4;5;2;3;1;3;4;2;0;0;1;0;0;NA;0;3;5;0;27;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;0;1;0;1;0;0;0,1;0,2;0,4;"youth";3;5
"694";694;2;2;2;2;2;3;3;4;2;2;2;4;4;0;0;1;0;0;NA;0;6;3;1;29;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0,6;0,1;"youth";6;3
"695";695;2;1;1;3;3;2;2;1;1;1;1;2;3;0;0;0;0;0;NA;1;6;4;1;21;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;1;0;0;1;1;1;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0,5;0,3;0,2;"youth";6;4
"696";696;2;2;2;2;2;2;2;2;2;1;2;2;2;0;0;0;0;0;0;0;6;2;0;54;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;0;0;0;0;0;1;0;0;0;1;1;1;1;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0,1;0,9;0;"older";6;2
"697";697;3;2;2;2;2;2;2;2;2;1;3;3;2;0;0;0;0;0;0;1;6;3;0;51;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;1;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0,1;0,6;0,3;"older";6;3
"698";698;2;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;6;4;0;52;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;"older";6;4
"699";699;2;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;6;3;0;44;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;"midage";6;3
"700";700;2;2;2;2;2;2;2;2;2;1;2;2;4;1;0;0;0;0;0;1;5;4;0;23;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;0;0;0;0;0;1;0;0;0;1;1;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0,1;0,8;0;"youth";5;4
"701";701;2;2;2;1;1;2;2;2;2;2;2;2;2;0;0;0;0;0;0;1;6;2;0;32;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;0;1;0;0;0;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0,1;0,9;0;"midage";6;2
"702";702;2;1;1;2;2;2;2;2;2;1;2;2;1;0;0;0;0;0;1;1;NA;5;1;35;0;0;0;3;4,98360662170834;2,83321334405622;8,4368504387337;"groznenskiy";"ptetropavlovskaya";0;1;0;0;0;0;1;0;0;1;1;0;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0,3;0,7;0;"midage";4,73647982154393;5
"703";703;2;2;2;2;2;2;2;2;2;2;4;2;2;1;1;0;0;1;2;0;NA;3;1;41;0;0;0;3;4,98360662170834;2,83321334405622;8,4368504387337;"groznenskiy";"ptetropavlovskaya";0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0,9;0;"midage";5,7660693355158;3
"704";704;1;2;2;3;3;1;1;1;3;1;3;1;1;0;0;0;0;1;NA;0;NA;4;0;32;0;0;0;3;4,98360662170834;2,83321334405622;8,4368504387337;"groznenskiy";"ptetropavlovskaya";1;0;0;1;1;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0,6;0,1;0,3;"midage";6,4933365135183;4
"705";705;3;2;2;3;3;4;4;2;1;1;4;2;1;1;0;0;0;0;1;0;NA;4;0;42;0;0;0;3;4,98360662170834;2,83321334405622;8,4368504387337;"groznenskiy";"ptetropavlovskaya";0;0;0;0;0;1;1;0;0;1;0;1;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0,3;0,3;0,2;"midage";4,4122968100306;4
"706";706;3;2;2;2;2;2;2;2;1;1;3;3;1;1;0;0;0;0;NA;0;NA;4;0;27;0;0;0;3;4,98360662170834;2,83321334405622;8,4368504387337;"groznenskiy";"ptetropavlovskaya";0;0;0;0;0;1;1;0;0;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0,3;0,4;0,3;"youth";4,92159666103633;4
"707";707;2;1;1;3;3;1;1;3;3;2;2;2;2;0;1;0;0;1;2;1;5;2;0;30;1;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;1;0;0;1;0;1;1;0;0;0;0;0,2;0,5;0,3;"midage";5;2
"708";708;1;1;1;1;1;1;1;2;4;1;2;2;3;0;0;0;0;1;1;0;3;5;0;61;1;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";1;1;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0,5;0,3;0,1;"older";3;5
"709";709;2;2;2;3;3;1;1;3;2;1;1;3;2;0;0;0;0;1;1;0;5;3;0;26;1;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;0;0;1;0;0;1;1;0;0;1;1;0;0;0;1;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0,3;0,4;0,3;"youth";5;3
"710";710;2;3;3;3;3;2;2;2;2;1;1;3;3;0;0;0;0;0;0;0;4;4;0;52;1;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;0;0;0;0;0;1;1;0;0;1;0;0;1;1;1;0;0;0;0;0;1;1;0;0;0;0;0;1;1;0,2;0,4;0,4;"older";4;4
"711";711;2;3;3;2;2;1;1;2;1;2;3;2;3;1;0;0;0;0;0;0;6;4;0;45;1;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;0;0;1;0;1;0;0;0;0;1;0;1;0;1;0;1;0;1;0;0;1;0;0;0;0;0;1;0;1;0,2;0,5;0,3;"midage";6;4
"712";712;1;1;1;2;2;1;1;1;1;1;1;3;1;0;0;0;0;1;2;1;6;3;1;27;1;0;0;3;4,69134788222914;3,29583686600433;7,57507169950756;"groznenskiy";"Ilyinovskaya";1;1;0;1;1;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0,8;0,1;0,1;"youth";6;3
"713";713;1;1;1;1;1;4;4;1;1;1;1;3;3;0;0;0;0;NA;2;0;6;3;1;39;1;0;0;3;4,69134788222914;3,29583686600433;7,57507169950756;"groznenskiy";"Ilyinovskaya";1;1;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0,7;0;0,2;"midage";6;3
"714";714;1;1;1;1;1;2;2;3;1;2;1;2;3;0;0;0;0;0;1;0;3;5;1;49;1;0;0;3;4,69134788222914;3,29583686600433;7,57507169950756;"groznenskiy";"Ilyinovskaya";1;1;1;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0,5;0,3;0,2;"midage";3;5
"715";715;3;3;3;4;4;2;2;3;3;3;3;3;3;0;1;1;0;1;2;1;1;4;1;45;1;0;0;3;4,69134788222914;3,29583686600433;7,57507169950756;"groznenskiy";"Ilyinovskaya";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;1;1;1;1;1;1;0;0,1;0,8;"midage";1;4
"716";716;3;3;3;3;3;2;2;2;1;1;3;3;3;0;0;0;0;0;0;0;3;3;1;22;1;0;0;3;4,69134788222914;3,29583686600433;7,57507169950756;"groznenskiy";"Ilyinovskaya";0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1;1;0;0;0;0;1;1;1;0,2;0,2;0,6;"youth";3;3
"717";717;4;3;3;3;3;3;3;3;3;3;3;1;1;0;0;0;0;0;0;0;1;3;1;50;1;0;0;3;4,69134788222914;3,29583686600433;7,57507169950756;"groznenskiy";"Ilyinovskaya";0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;0;0;0,2;0;0,7;"older";1;3
"718";718;1;4;4;4;4;4;5;3;3;3;4;4;3;0;0;0;0;0;2;1;3;6;1;52;1;0;0;3;4,69134788222914;3,29583686600433;7,57507169950756;"groznenskiy";"Ilyinovskaya";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0,1;0;0,4;"older";3;6
"719";719;2;5;4;2;2;2;2;2;2;1;1;2;3;0;0;1;0;NA;2;0;4;1;1;56;1;0;0;3;4,69134788222914;3,29583686600433;7,57507169950756;"groznenskiy";"Ilyinovskaya";0;0;0;0;0;0;1;1;0;0;1;0;1;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0,2;0,6;0,1;"older";4;1
"720";720;3;1;1;2;2;1;1;2;3;1;1;4;1;0;1;0;0;1;2;1;3;3;1;23;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;1;0;1;0;0;1;1;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0,5;0,2;0,2;"youth";3;3
"721";721;1;1;1;4;4;4;4;4;3;1;1;4;3;0;0;1;0;1;1;0;3;4;1;25;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0,4;0;0,2;"youth";3;4
"722";722;4;1;1;1;1;2;2;4;1;1;1;4;1;0;0;0;0;NA;1;1;6;1;1;30;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;1;1;0;0;1;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,6;0,1;0;"midage";6;1
"723";723;2;1;1;1;1;2;2;3;1;1;4;1;2;0;0;0;0;NA;0;0;6;NA;0;25;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;1;1;0;0;1;1;0;1;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0,5;0,3;0,1;"youth";6;4,56696706299322
"724";724;3;1;1;1;1;1;1;1;3;1;3;1;1;0;0;0;0;1;2;1;6;3;1;48;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;1;1;1;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0,7;0;0,3;"midage";6;3
"725";725;2;1;1;4;4;2;2;3;2;4;4;4;4;0;0;0;0;0;2;0;6;4;1;19;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0,1;0,3;0,1;"youth";6;4
"726";726;3;1;1;2;2;1;1;2;3;1;1;4;1;0;1;0;0;0;1;0;3;5;1;23;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;1;0;1;0;0;1;1;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0,5;0,2;0,2;"youth";3;5
"727";727;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;0;0;1;2;1;6;3;0;39;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;"midage";6;3
"728";728;2;2;2;2;2;2;2;2;2;2;2;2;NA;0;0;0;0;1;1;0;6;4;0;18;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0,9;0;"youth";6;4
"729";729;2;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;0;0;2;1;5;4;0;19;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;"youth";5;4
"730";730;2;2;2;3;3;1;1;3;2;1;2;1;1;0;1;1;0;1;2;0;4;4;1;55;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;0;0;1;0;0;1;0;1;1;1;1;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0,4;0,4;0,2;"older";4;4
"731";731;2;2;2;3;3;3;3;4;3;1;4;2;3;0;0;0;0;0;2;1;6;5;0;51;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;1;0;1;0;0;0;1;0,1;0,3;0,4;"older";6;5
"732";732;4;2;2;4;4;4;4;4;2;1;1;2;3;0;0;0;0;0;1;0;4;NA;1;27;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0,2;0,3;0,1;"youth";4;1,72913921643495
"733";733;1;2;2;2;2;1;1;2;2;1;1;2;1;0;0;0;0;0;1;0;6;3;1;49;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";1;0;0;1;0;0;1;1;0;1;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0,5;0,5;0;"midage";6;3
"734";734;4;2;2;2;2;2;2;2;1;4;4;2;1;1;0;0;0;0;1;0;5;3;0;28;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;0;0;0;0;1;0;0;0;1;0;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0,2;0,5;0;"youth";5;3
"735";735;4;2;2;2;2;2;2;2;1;1;2;2;2;0;0;0;0;0;NA;1;6;4;1;29;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;0;0;0;0;1;1;0;0;0;0;1;1;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0,2;0,7;0;"youth";6;4
"736";736;2;4;4;3;3;1;1;2;3;1;1;2;3;0;0;0;0;1;2;1;4;4;1;59;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;0;0;1;0;0;1;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0,3;0,3;0,3;"older";4;4
"737";737;1;4;4;1;1;1;1;4;1;1;1;1;1;0;0;0;0;0;2;0;4;1;1;45;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";1;0;1;1;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,8;0;0;"midage";4;1
"738";738;2;4;4;3;3;1;1;2;3;1;1;2;3;0;0;0;0;NA;1;0;4;3;0;59;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;0;0;1;0;0;1;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0,3;0,3;0,3;"older";4;3
"739";739;2;5;4;1;1;1;1;2;1;1;NA;1;1;0;0;0;0;1;1;1;4;4;1;22;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;0;1;1;0;1;1;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,6;0,2;0;"youth";4;4
"740";740;1;1;1;1;1;1;1;1;2;1;1;2;1;0;0;0;0;0;2;0;NA;4;1;33;0;0;1;0;5,34710753071747;2,94443897916644;9,37704054786718;"groznenskiy";"Aklhan-Kala";1;1;1;1;1;0;1;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0,8;0,2;0;"midage";5,53786716033358;4
"741";741;1;1;1;1;1;2;2;1;1;1;1;2;1;1;0;0;0;NA;2;0;NA;3;1;28;0;0;1;0;5,34710753071747;2,94443897916644;9,37704054786718;"groznenskiy";"Aklhan-Kala";1;1;1;0;1;1;1;1;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0,8;0,2;0;"youth";4,06819779004219;3
"742";742;2;2;2;2;2;1;1;2;2;1;1;1;1;0;0;0;0;0;0;0;NA;3;1;22;0;0;1;0;5,34710753071747;2,94443897916644;9,37704054786718;"groznenskiy";"Aklhan-Kala";0;0;0;1;0;0;1;1;1;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,5;0,5;0;"youth";2,81299669821258;3
"743";743;2;2;2;2;2;4;4;2;3;1;1;1;1;0;0;0;0;NA;1;0;NA;3;1;20;0;0;1;0;5,34710753071747;2,94443897916644;9,37704054786718;"groznenskiy";"Aklhan-Kala";0;0;0;0;0;0;1;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0,4;0,4;0,1;"youth";4,43109287795144;3
"744";744;2;3;3;2;2;3;3;2;1;1;2;2;1;0;0;0;0;0;1;0;NA;6;1;19;0;0;1;0;5,34710753071747;2,94443897916644;9,37704054786718;"groznenskiy";"Aklhan-Kala";0;0;0;0;0;1;1;0;0;1;1;0;1;0;1;0;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0,3;0,5;0,2;"youth";3,49487706342511;6
"745";745;3;3;3;3;3;1;1;1;1;1;1;3;1;0;0;1;0;0;2;0;NA;4;0;26;0;0;1;0;5,34710753071747;2,94443897916644;9,37704054786718;"groznenskiy";"Aklhan-Kala";0;0;0;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;1;0;0,6;0;0,4;"youth";4,55575983576948;4
